name, date, cases
Val Verde County Detention Center,14-Apr-2020,
Val Verde County Detention Center,15--Apr-2020,
Val Verde County Detention Center,16-Apr-2020,
Val Verde County Detention Center,17-Apr-2020,
Val Verde County Detention Center,20-Apr-2020,
Val Verde County Detention Center,21-Apr-2020,
Val Verde County Detention Center,22-Apr-2020,
Val Verde County Detention Center,23-Apr-2020,
Val Verde County Detention Center,24-Apr-2020,
Val Verde County Detention Center,27-Apr-2020,
Val Verde County Detention Center,28-Apr-2020,
Val Verde County Detention Center,29-Apr-2020,
Val Verde County Detention Center,30-Apr-2020,
Val Verde County Detention Center,1-May-2020,
Val Verde County Detention Center,2-May-2020,
Val Verde County Detention Center,3-May-2020,
Val Verde County Detention Center,4-May-2020,
Val Verde County Detention Center,5-May-2020,
Val Verde County Detention Center,6-May-2020,
Val Verde County Detention Center,7-May-2020,
Val Verde County Detention Center,8-May-2020,
Virginia Peninsula Regional Jail,3-Apr-2020,
Virginia Peninsula Regional Jail,4-Apr-2020,
Virginia Peninsula Regional Jail,7-Apr-2020,
Virginia Peninsula Regional Jail,8-Apr-2020,
Virginia Peninsula Regional Jail,9-Apr-2020,
Virginia Peninsula Regional Jail,10-Apr-2020,
Virginia Peninsula Regional Jail,13-Apr-2020,
Virginia Peninsula Regional Jail,14-Apr-2020,
Virginia Peninsula Regional Jail,15--Apr-2020,
Virginia Peninsula Regional Jail,16-Apr-2020,
Virginia Peninsula Regional Jail,17-Apr-2020,
Virginia Peninsula Regional Jail,20-Apr-2020,
Virginia Peninsula Regional Jail,21-Apr-2020,
Virginia Peninsula Regional Jail,22-Apr-2020,
Virginia Peninsula Regional Jail,23-Apr-2020,
Virginia Peninsula Regional Jail,24-Apr-2020,
Virginia Peninsula Regional Jail,27-Apr-2020,
Virginia Peninsula Regional Jail,28-Apr-2020,
Virginia Peninsula Regional Jail,29-Apr-2020,
Virginia Peninsula Regional Jail,30-Apr-2020,
Virginia Peninsula Regional Jail,1-May-2020,
Virginia Peninsula Regional Jail,2-May-2020,
Virginia Peninsula Regional Jail,3-May-2020,
Virginia Peninsula Regional Jail,4-May-2020,
Virginia Peninsula Regional Jail,5-May-2020,
Virginia Peninsula Regional Jail,6-May-2020,
Virginia Peninsula Regional Jail,7-May-2020,
Virginia Peninsula Regional Jail,8-May-2020,
Wakulla County Facility,3-Apr-2020,
Wakulla County Facility,4-Apr-2020,
Wakulla County Facility,7-Apr-2020,
Wakulla County Facility,8-Apr-2020,
Wakulla County Facility,9-Apr-2020,
Wakulla County Facility,10-Apr-2020,
Wakulla County Facility,13-Apr-2020,
Wakulla County Facility,14-Apr-2020,
Wakulla County Facility,15--Apr-2020,
Wakulla County Facility,16-Apr-2020,
Wakulla County Facility,17-Apr-2020,
Wakulla County Facility,20-Apr-2020,
Wakulla County Facility,21-Apr-2020,
Wakulla County Facility,22-Apr-2020,
Wakulla County Facility,23-Apr-2020,
Wakulla County Facility,24-Apr-2020,
Wakulla County Facility,27-Apr-2020,
Wakulla County Facility,28-Apr-2020,
Wakulla County Facility,29-Apr-2020,
Wakulla County Facility,30-Apr-2020,
Wakulla County Facility,1-May-2020,
Wakulla County Facility,2-May-2020,
Wakulla County Facility,3-May-2020,
Wakulla County Facility,4-May-2020,
Wakulla County Facility,5-May-2020,
Wakulla County Facility,6-May-2020,
Wakulla County Facility,7-May-2020,
Wakulla County Facility,8-May-2020,
Washoe County Jail,3-Apr-2020,
Washoe County Jail,4-Apr-2020,
Washoe County Jail,7-Apr-2020,
Washoe County Jail,8-Apr-2020,
Washoe County Jail,9-Apr-2020,
Washoe County Jail,10-Apr-2020,
Washoe County Jail,13-Apr-2020,
Washoe County Jail,14-Apr-2020,
Washoe County Jail,15--Apr-2020,
Washoe County Jail,16-Apr-2020,
Washoe County Jail,17-Apr-2020,
Washoe County Jail,20-Apr-2020,
Washoe County Jail,21-Apr-2020,
Washoe County Jail,22-Apr-2020,
Washoe County Jail,23-Apr-2020,
Washoe County Jail,24-Apr-2020,
Washoe County Jail,27-Apr-2020,
Washoe County Jail,28-Apr-2020,
Washoe County Jail,29-Apr-2020,
Washoe County Jail,30-Apr-2020,
Washoe County Jail,1-May-2020,
Washoe County Jail,2-May-2020,
Washoe County Jail,3-May-2020,
Washoe County Jail,4-May-2020,
Washoe County Jail,5-May-2020,
Washoe County Jail,6-May-2020,
Washoe County Jail,7-May-2020,
Washoe County Jail,8-May-2020,
Wayne County Jail,3-Apr-2020,
Wayne County Jail,4-Apr-2020,
Wayne County Jail,7-Apr-2020,
Wayne County Jail,8-Apr-2020,
Wayne County Jail,9-Apr-2020,
Wayne County Jail,10-Apr-2020,
Wayne County Jail,13-Apr-2020,
Wayne County Jail,14-Apr-2020,
Wayne County Jail,15--Apr-2020,
Wayne County Jail,16-Apr-2020,
Wayne County Jail,17-Apr-2020,
Wayne County Jail,20-Apr-2020,
Wayne County Jail,21-Apr-2020,
Wayne County Jail,22-Apr-2020,
Wayne County Jail,23-Apr-2020,
Wayne County Jail,24-Apr-2020,
Wayne County Jail,27-Apr-2020,
Wayne County Jail,28-Apr-2020,
Wayne County Jail,29-Apr-2020,
Wayne County Jail,30-Apr-2020,
Wayne County Jail,1-May-2020,
Wayne County Jail,2-May-2020,
Wayne County Jail,3-May-2020,
Wayne County Jail,4-May-2020,
Wayne County Jail,5-May-2020,
Wayne County Jail,6-May-2020,
Wayne County Jail,7-May-2020,
Wayne County Jail,8-May-2020,
Webb County Detention Center,3-Apr-2020,
Webb County Detention Center,4-Apr-2020,
Webb County Detention Center,7-Apr-2020,
Webb County Detention Center,8-Apr-2020,
Webb County Detention Center,9-Apr-2020,
Webb County Detention Center,10-Apr-2020,
Webb County Detention Center,13-Apr-2020,
Webb County Detention Center,14-Apr-2020,
Webb County Detention Center,15--Apr-2020,
Webb County Detention Center,16-Apr-2020,
Webb County Detention Center,17-Apr-2020,
Webb County Detention Center,20-Apr-2020,
Webb County Detention Center,21-Apr-2020,
Webb County Detention Center,22-Apr-2020,
Webb County Detention Center,23-Apr-2020,
Webb County Detention Center,24-Apr-2020,
Webb County Detention Center,27-Apr-2020,
Webb County Detention Center,28-Apr-2020,
Webb County Detention Center,29-Apr-2020,
Webb County Detention Center,30-Apr-2020,
Webb County Detention Center,1-May-2020,
Webb County Detention Center,2-May-2020,
Webb County Detention Center,3-May-2020,
Webb County Detention Center,4-May-2020,
Webb County Detention Center,5-May-2020,1
Webb County Detention Center,6-May-2020,1
Webb County Detention Center,7-May-2020,1
Webb County Detention Center,8-May-2020,1
Weber County Correctional Facility,3-Apr-2020,
Weber County Correctional Facility,4-Apr-2020,
Weber County Correctional Facility,7-Apr-2020,
Weber County Correctional Facility,8-Apr-2020,
Weber County Correctional Facility,9-Apr-2020,
Weber County Correctional Facility,10-Apr-2020,
Weber County Correctional Facility,13-Apr-2020,
Weber County Correctional Facility,14-Apr-2020,
Weber County Correctional Facility,15--Apr-2020,
Weber County Correctional Facility,16-Apr-2020,
Weber County Correctional Facility,17-Apr-2020,
Weber County Correctional Facility,20-Apr-2020,
Weber County Correctional Facility,21-Apr-2020,
Weber County Correctional Facility,22-Apr-2020,
Weber County Correctional Facility,23-Apr-2020,
Weber County Correctional Facility,24-Apr-2020,
Weber County Correctional Facility,27-Apr-2020,
Weber County Correctional Facility,28-Apr-2020,
Weber County Correctional Facility,29-Apr-2020,
Weber County Correctional Facility,30-Apr-2020,
Weber County Correctional Facility,1-May-2020,
Weber County Correctional Facility,2-May-2020,
Weber County Correctional Facility,3-May-2020,
Weber County Correctional Facility,4-May-2020,
Weber County Correctional Facility,5-May-2020,
Weber County Correctional Facility,6-May-2020,
Weber County Correctional Facility,7-May-2020,
Weber County Correctional Facility,8-May-2020,
West Texas Detention Facility,3-Apr-2020,
West Texas Detention Facility,4-Apr-2020,
West Texas Detention Facility,7-Apr-2020,
West Texas Detention Facility,8-Apr-2020,
West Texas Detention Facility,9-Apr-2020,
West Texas Detention Facility,10-Apr-2020,
West Texas Detention Facility,13-Apr-2020,
West Texas Detention Facility,14-Apr-2020,
West Texas Detention Facility,15--Apr-2020,
West Texas Detention Facility,16-Apr-2020,
West Texas Detention Facility,17-Apr-2020,
West Texas Detention Facility,20-Apr-2020,
West Texas Detention Facility,21-Apr-2020,
West Texas Detention Facility,22-Apr-2020,
West Texas Detention Facility,23-Apr-2020,
West Texas Detention Facility,24-Apr-2020,
West Texas Detention Facility,27-Apr-2020,
West Texas Detention Facility,28-Apr-2020,
West Texas Detention Facility,29-Apr-2020,
West Texas Detention Facility,30-Apr-2020,
West Texas Detention Facility,1-May-2020,
West Texas Detention Facility,2-May-2020,
West Texas Detention Facility,3-May-2020,
West Texas Detention Facility,4-May-2020,
West Texas Detention Facility,5-May-2020,
West Texas Detention Facility,6-May-2020,
West Texas Detention Facility,7-May-2020,
West Texas Detention Facility,8-May-2020,
Willacy County Regional Detention Facility,3-Apr-2020,
Willacy County Regional Detention Facility,4-Apr-2020,
Willacy County Regional Detention Facility,7-Apr-2020,
Willacy County Regional Detention Facility,8-Apr-2020,
Willacy County Regional Detention Facility,9-Apr-2020,
Willacy County Regional Detention Facility,10-Apr-2020,
Willacy County Regional Detention Facility,13-Apr-2020,
Willacy County Regional Detention Facility,14-Apr-2020,
Willacy County Regional Detention Facility,15--Apr-2020,
Willacy County Regional Detention Facility,16-Apr-2020,
Willacy County Regional Detention Facility,17-Apr-2020,
Willacy County Regional Detention Facility,20-Apr-2020,
Willacy County Regional Detention Facility,21-Apr-2020,
Willacy County Regional Detention Facility,22-Apr-2020,
Willacy County Regional Detention Facility,23-Apr-2020,
Willacy County Regional Detention Facility,24-Apr-2020,
Willacy County Regional Detention Facility,27-Apr-2020,
Willacy County Regional Detention Facility,28-Apr-2020,
Willacy County Regional Detention Facility,29-Apr-2020,
Willacy County Regional Detention Facility,30-Apr-2020,
Willacy County Regional Detention Facility,1-May-2020,
Willacy County Regional Detention Facility,2-May-2020,
Willacy County Regional Detention Facility,3-May-2020,
Willacy County Regional Detention Facility,4-May-2020,
Willacy County Regional Detention Facility,5-May-2020,
Willacy County Regional Detention Facility,6-May-2020,
Willacy County Regional Detention Facility,7-May-2020,
Willacy County Regional Detention Facility,8-May-2020,
Winn Correctional Center,3-Apr-2020,
Winn Correctional Center,4-Apr-2020,
Winn Correctional Center,7-Apr-2020,
Winn Correctional Center,8-Apr-2020,
Winn Correctional Center,9-Apr-2020,1
Winn Correctional Center,10-Apr-2020,1
Winn Correctional Center,13-Apr-2020,1
Winn Correctional Center,14-Apr-2020,1
Winn Correctional Center,15--Apr-2020,1
Winn Correctional Center,16-Apr-2020,1
Winn Correctional Center,17-Apr-2020,1
Winn Correctional Center,20-Apr-2020,1
Winn Correctional Center,21-Apr-2020,2
Winn Correctional Center,22-Apr-2020,2
Winn Correctional Center,23-Apr-2020,2
Winn Correctional Center,24-Apr-2020,2
Winn Correctional Center,27-Apr-2020,2
Winn Correctional Center,28-Apr-2020,2
Winn Correctional Center,29-Apr-2020,3
Winn Correctional Center,30-Apr-2020,7
Winn Correctional Center,1-May-2020,7
Winn Correctional Center,2-May-2020,7
Winn Correctional Center,3-May-2020,7
Winn Correctional Center,4-May-2020,12
Winn Correctional Center,5-May-2020,16
Winn Correctional Center,6-May-2020,16
Winn Correctional Center,7-May-2020,16
Winn Correctional Center,8-May-2020,16
Worcester County Detention Center,3-Apr-2020,
Worcester County Detention Center,4-Apr-2020,
Worcester County Detention Center,7-Apr-2020,
Worcester County Detention Center,8-Apr-2020,
Worcester County Detention Center,9-Apr-2020,
Worcester County Detention Center,10-Apr-2020,
Worcester County Detention Center,13-Apr-2020,
Worcester County Detention Center,14-Apr-2020,
Worcester County Detention Center,15--Apr-2020,
Worcester County Detention Center,16-Apr-2020,
Worcester County Detention Center,17-Apr-2020,
Worcester County Detention Center,20-Apr-2020,
Worcester County Detention Center,21-Apr-2020,
Worcester County Detention Center,22-Apr-2020,
Worcester County Detention Center,23-Apr-2020,
Worcester County Detention Center,24-Apr-2020,
Worcester County Detention Center,27-Apr-2020,
Worcester County Detention Center,28-Apr-2020,
Worcester County Detention Center,29-Apr-2020,
Worcester County Detention Center,30-Apr-2020,
Worcester County Detention Center,1-May-2020,
Worcester County Detention Center,2-May-2020,
Worcester County Detention Center,3-May-2020,
Worcester County Detention Center,4-May-2020,
Worcester County Detention Center,5-May-2020,
Worcester County Detention Center,6-May-2020,
Worcester County Detention Center,7-May-2020,
Worcester County Detention Center,8-May-2020,
Wyatt Detention Center,3-Apr-2020,
Wyatt Detention Center,4-Apr-2020,
Wyatt Detention Center,7-Apr-2020,
Wyatt Detention Center,8-Apr-2020,
Wyatt Detention Center,9-Apr-2020,
Wyatt Detention Center,10-Apr-2020,
Wyatt Detention Center,13-Apr-2020,
Wyatt Detention Center,14-Apr-2020,
Wyatt Detention Center,15--Apr-2020,
Wyatt Detention Center,16-Apr-2020,
Wyatt Detention Center,17-Apr-2020,
Wyatt Detention Center,20-Apr-2020,
Wyatt Detention Center,21-Apr-2020,
Wyatt Detention Center,22-Apr-2020,
Wyatt Detention Center,23-Apr-2020,
Wyatt Detention Center,24-Apr-2020,
Wyatt Detention Center,27-Apr-2020,1
Wyatt Detention Center,28-Apr-2020,1
Wyatt Detention Center,29-Apr-2020,1
Wyatt Detention Center,30-Apr-2020,1
Wyatt Detention Center,1-May-2020,1
Wyatt Detention Center,2-May-2020,1
Wyatt Detention Center,3-May-2020,1
Wyatt Detention Center,4-May-2020,1
Wyatt Detention Center,5-May-2020,2
Wyatt Detention Center,6-May-2020,2
Wyatt Detention Center,7-May-2020,2
Wyatt Detention Center,8-May-2020,2
York County Prison,3-Apr-2020,
York County Prison,4-Apr-2020,1
York County Prison,7-Apr-2020,1
York County Prison,8-Apr-2020,1
York County Prison,9-Apr-2020,1
York County Prison,10-Apr-2020,1
York County Prison,13-Apr-2020,1
York County Prison,14-Apr-2020,1
York County Prison,15--Apr-2020,1
York County Prison,16-Apr-2020,1
York County Prison,17-Apr-2020,1
York County Prison,20-Apr-2020,1
York County Prison,21-Apr-2020,1
York County Prison,22-Apr-2020,1
York County Prison,23-Apr-2020,1
York County Prison,24-Apr-2020,1
York County Prison,27-Apr-2020,1
York County Prison,28-Apr-2020,1
York County Prison,29-Apr-2020,1
York County Prison,30-Apr-2020,1
York County Prison,1-May-2020,1
York County Prison,2-May-2020,1
York County Prison,3-May-2020,1
York County Prison,4-May-2020,1
York County Prison,5-May-2020,1
York County Prison,6-May-2020,1
York County Prison,7-May-2020,1
York County Prison,8-May-2020,1
Yuba County Jail,3-Apr-2020,
Yuba County Jail,4-Apr-2020,
Yuba County Jail,7-Apr-2020,
Yuba County Jail,8-Apr-2020,
Yuba County Jail,9-Apr-2020,
Yuba County Jail,10-Apr-2020,
Yuba County Jail,13-Apr-2020,
Yuba County Jail,14-Apr-2020,
Yuba County Jail,15--Apr-2020,
Yuba County Jail,16-Apr-2020,
Yuba County Jail,17-Apr-2020,
Yuba County Jail,20-Apr-2020,
Yuba County Jail,21-Apr-2020,
Yuba County Jail,22-Apr-2020,
Yuba County Jail,23-Apr-2020,
Yuba County Jail,24-Apr-2020,
Yuba County Jail,27-Apr-2020,
Yuba County Jail,28-Apr-2020,
Yuba County Jail,29-Apr-2020,
Yuba County Jail,30-Apr-2020,
Yuba County Jail,1-May-2020,
Yuba County Jail,2-May-2020,
Yuba County Jail,3-May-2020,
Yuba County Jail,4-May-2020,
Yuba County Jail,5-May-2020,
Yuba County Jail,6-May-2020,
Yuba County Jail,7-May-2020,
Yuba County Jail,8-May-2020,
,3-Apr-2020,
,4-Apr-2020,
,7-Apr-2020,
,8-Apr-2020,
,9-Apr-2020,
,10-Apr-2020,
,13-Apr-2020,
,14-Apr-2020,
,15--Apr-2020,
,16-Apr-2020,
,17-Apr-2020,
,20-Apr-2020,
,21-Apr-2020,
,22-Apr-2020,
,23-Apr-2020,
,24-Apr-2020,
,27-Apr-2020,
,28-Apr-2020,
,29-Apr-2020,
,30-Apr-2020,
,1-May-2020,
,2-May-2020,
,3-May-2020,
,4-May-2020,
,5-May-2020,
,6-May-2020,
,7-May-2020,
,8-May-2020,
,3-Apr-2020,
,4-Apr-2020,
,7-Apr-2020,
,8-Apr-2020,
,9-Apr-2020,
,10-Apr-2020,
,13-Apr-2020,
,14-Apr-2020,
,15--Apr-2020,
,16-Apr-2020,
,17-Apr-2020,
,20-Apr-2020,
,21-Apr-2020,
,22-Apr-2020,
,23-Apr-2020,
,24-Apr-2020,
,27-Apr-2020,
,28-Apr-2020,
,29-Apr-2020,
,30-Apr-2020,
,1-May-2020,
,2-May-2020,
,3-May-2020,
,4-May-2020,
,5-May-2020,
,6-May-2020,
,7-May-2020,
,8-May-2020,
,3-Apr-2020,
,4-Apr-2020,
,7-Apr-2020,
,8-Apr-2020,
,9-Apr-2020,
,10-Apr-2020,
,13-Apr-2020,
,14-Apr-2020,
,15--Apr-2020,
,16-Apr-2020,
,17-Apr-2020,
,20-Apr-2020,
,21-Apr-2020,
,22-Apr-2020,
,23-Apr-2020,
